id,year,week,home_team_id,home_points,away_team_id,away_points,home_win,away_win
323220172,2012,12,172,28,219,35,FALSE,TRUE
323220189,2012,12,189,24,2309,31,FALSE,TRUE
323220197,2012,12,197,59,2641,21,TRUE,FALSE
323220202,2012,12,202,23,2116,21,TRUE,FALSE
323220204,2012,12,204,62,25,14,TRUE,FALSE
323220213,2012,12,213,45,84,22,TRUE,FALSE
323220225,2012,12,225,22,171,6,TRUE,FALSE
323220227,2012,12,227,6,311,55,FALSE,TRUE
323220228,2012,12,228,62,152,48,TRUE,FALSE
323220231,2012,12,231,20,2643,42,FALSE,TRUE
323220236,2012,12,236,24,2210,17,TRUE,FALSE
323220238,2012,12,238,41,2633,18,TRUE,FALSE
323220239,2012,12,239,52,2306,24,TRUE,FALSE
323220242,2012,12,242,36,2567,14,TRUE,FALSE
323220245,2012,12,245,47,2534,28,TRUE,FALSE
323220254,2012,12,254,24,12,34,FALSE,TRUE
323220256,2012,12,256,28,295,38,FALSE,TRUE
323220275,2012,12,275,14,194,21,FALSE,TRUE
323220276,2012,12,276,44,248,41,TRUE,FALSE
323220277,2012,12,277,49,201,50,FALSE,TRUE
323220309,2012,12,309,31,98,27,TRUE,FALSE
323220322,2012,12,322,21,2329,38,FALSE,TRUE
323220333,2012,12,333,49,2717,0,TRUE,FALSE
323220344,2012,12,344,45,8,14,TRUE,FALSE
323220349,2012,12,349,32,218,63,FALSE,TRUE
323220356,2012,12,356,17,2509,20,FALSE,TRUE
323220399,2012,12,399,63,2115,34,TRUE,FALSE
323222016,2012,12,2016,11,2296,37,FALSE,TRUE
323222029,2012,12,2029,42,2504,41,TRUE,FALSE
323222046,2012,12,2046,38,2635,31,TRUE,FALSE
323222083,2012,12,2083,24,2803,21,TRUE,FALSE
323222097,2012,12,2097,7,2368,28,FALSE,TRUE
323222110,2012,12,2110,48,2197,30,TRUE,FALSE
323222117,2012,12,2117,30,193,16,TRUE,FALSE
323222166,2012,12,2166,10,301,17,FALSE,TRUE
323222287,2012,12,2287,20,2449,38,FALSE,TRUE
323222305,2012,12,2305,23,66,51,FALSE,TRUE
323222348,2012,12,2348,41,328,48,FALSE,TRUE
323222377,2012,12,2377,35,2320,0,TRUE,FALSE
323222390,2012,12,2390,40,58,9,TRUE,FALSE
323222413,2012,12,2413,76,2674,24,TRUE,FALSE
323222415,2012,12,2415,17,2261,27,FALSE,TRUE
323222426,2012,12,2426,21,326,10,TRUE,FALSE
323222428,2012,12,2428,16,2448,22,FALSE,TRUE
323222433,2012,12,2433,42,249,16,TRUE,FALSE
323222460,2012,12,2460,38,2623,13,TRUE,FALSE
323222483,2012,12,2483,14,24,17,FALSE,TRUE
323222523,2012,12,2523,21,2405,26,FALSE,TRUE
323222569,2012,12,2569,27,2542,13,TRUE,FALSE
323222571,2012,12,2571,31,233,8,TRUE,FALSE
323222572,2012,12,2572,33,2638,34,FALSE,TRUE
323222579,2012,12,2579,24,2747,7,TRUE,FALSE
323222598,2012,12,2598,44,2529,24,TRUE,FALSE
323222617,2012,12,2617,34,2466,17,TRUE,FALSE
323222630,2012,12,2630,35,2634,26,TRUE,FALSE
323222640,2012,12,2640,3,2400,34,FALSE,TRUE
323222653,2012,12,2653,34,2032,41,FALSE,TRUE
323222655,2012,12,2655,23,151,28,FALSE,TRUE
323222681,2012,12,2681,23,2184,17,TRUE,FALSE
323222711,2012,12,2711,23,2199,29,FALSE,TRUE
323222729,2012,12,2729,14,257,21,FALSE,TRUE
323222754,2012,12,2754,27,282,6,TRUE,FALSE
323252649,2012,13,2649,35,2006,23,TRUE,FALSE
323270251,2012,13,251,13,2628,20,FALSE,TRUE
323272011,2012,13,2011,25,2657,27,FALSE,TRUE
323280008,2012,13,8,13,99,20,FALSE,TRUE
323280012,2012,13,12,34,9,41,FALSE,TRUE
323280038,2012,13,38,35,254,42,FALSE,TRUE
323280066,2012,13,66,24,277,31,FALSE,TRUE
323280113,2012,13,113,21,2117,42,FALSE,TRUE
323280151,2012,13,151,65,276,59,TRUE,FALSE
323280189,2012,13,189,21,2084,7,TRUE,FALSE
323280193,2012,13,193,24,2050,31,FALSE,TRUE
323280218,2012,13,218,20,183,38,FALSE,TRUE
323280265,2012,13,265,31,264,28,TRUE,FALSE
323282132,2012,13,2132,27,58,10,TRUE,FALSE
323282199,2012,13,2199,7,2459,49,FALSE,TRUE
323282294,2012,13,2294,7,158,13,FALSE,TRUE
323282309,2012,13,2309,28,195,6,TRUE,FALSE
323290023,2012,13,23,52,2348,43,TRUE,FALSE
323290026,2012,13,26,17,24,35,FALSE,TRUE
323290030,2012,13,30,13,87,22,FALSE,TRUE
323290036,2012,13,36,24,167,20,TRUE,FALSE
323290052,2012,13,52,26,57,37,FALSE,TRUE
323290061,2012,13,61,42,59,10,TRUE,FALSE
323290077,2012,13,77,50,356,14,TRUE,FALSE
323290097,2012,13,97,20,41,23,FALSE,TRUE
323290098,2012,13,98,25,249,24,TRUE,FALSE
323290135,2012,13,135,10,127,26,FALSE,TRUE
323290145,2012,13,145,41,344,24,TRUE,FALSE
323290150,2012,13,150,45,2390,52,FALSE,TRUE
323290152,2012,13,152,27,103,10,TRUE,FALSE
323290153,2012,13,153,45,120,38,TRUE,FALSE
323290154,2012,13,154,21,238,55,FALSE,TRUE
323290166,2012,13,166,14,252,50,FALSE,TRUE
323290194,2012,13,194,26,130,21,TRUE,FALSE
323290201,2012,13,201,51,197,48,TRUE,FALSE
323290204,2012,13,204,24,2483,48,FALSE,TRUE
323290213,2012,13,213,24,275,21,TRUE,FALSE
323290228,2012,13,228,17,2579,27,FALSE,TRUE
323290235,2012,13,235,42,2572,24,TRUE,FALSE
323290245,2012,13,245,59,142,29,TRUE,FALSE
323290248,2012,13,248,40,2655,17,TRUE,FALSE
323290259,2012,13,259,17,258,14,TRUE,FALSE
323290278,2012,13,278,48,2005,15,TRUE,FALSE
323290328,2012,13,328,45,70,9,TRUE,FALSE
323290333,2012,13,333,49,2,0,TRUE,FALSE
323292065,2012,13,2065,14,324,24,FALSE,TRUE
323292229,2012,13,2229,17,2433,23,FALSE,TRUE
323292393,2012,13,2393,24,2653,21,TRUE,FALSE
323292509,2012,13,2509,56,84,35,TRUE,FALSE
323292567,2012,13,2567,35,202,27,TRUE,FALSE
323292571,2012,13,2571,58,2197,10,TRUE,FALSE
323292582,2012,13,2582,38,2755,33,TRUE,FALSE
323292619,2012,13,2619,20,222,10,TRUE,FALSE
323292633,2012,13,2633,37,96,17,TRUE,FALSE
323292636,2012,13,2636,38,326,31,TRUE,FALSE
323292638,2012,13,2638,24,242,33,FALSE,TRUE
323292641,2012,13,2641,45,239,52,FALSE,TRUE
323292681,2012,13,2681,31,2142,20,TRUE,FALSE
323292751,2012,13,2751,28,21,42,FALSE,TRUE
323350024,2012,14,24,27,26,24,TRUE,FALSE
323352309,2012,14,2309,37,2459,44,FALSE,TRUE
323360041,2012,14,41,17,2132,34,FALSE,TRUE
323360058,2012,14,58,3,221,27,FALSE,TRUE
323360059,2012,14,59,15,52,21,FALSE,TRUE
323360061,2012,14,61,28,333,32,FALSE,TRUE
323360202,2012,14,202,33,2116,27,TRUE,FALSE
323360204,2012,14,204,77,2447,3,TRUE,FALSE
323360239,2012,14,239,41,197,34,TRUE,FALSE
323360275,2012,14,275,70,158,31,TRUE,FALSE
323360277,2012,14,277,59,2305,10,TRUE,FALSE
323360290,2012,14,290,24,2110,16,TRUE,FALSE
323360295,2012,14,295,63,324,35,TRUE,FALSE
323360326,2012,14,326,66,166,28,TRUE,FALSE
323360331,2012,14,331,29,2681,19,TRUE,FALSE
323362026,2012,14,2026,37,2287,38,FALSE,TRUE
323362032,2012,14,2032,45,2393,0,TRUE,FALSE
323362226,2012,14,2226,21,309,35,FALSE,TRUE
323362306,2012,14,2306,42,251,24,TRUE,FALSE
323362368,2012,14,2368,10,301,34,FALSE,TRUE
323362440,2012,14,2440,21,68,27,FALSE,TRUE
323362449,2012,14,2449,28,2571,3,TRUE,FALSE
323362534,2012,14,2534,18,13,16,TRUE,FALSE
323362628,2012,14,2628,17,201,24,FALSE,TRUE
323362747,2012,14,2747,23,160,7,TRUE,FALSE
323430349,2012,15,349,13,2426,17,FALSE,TRUE
332410023,2013,1,23,24,16,0,TRUE,FALSE
332410041,2013,1,41,18,119,33,FALSE,TRUE
332410084,2013,1,84,73,282,35,TRUE,FALSE
332410147,2013,1,147,42,2405,24,TRUE,FALSE
332410154,2013,1,154,31,2506,7,TRUE,FALSE
332410155,2013,1,155,69,2674,10,TRUE,FALSE
332410189,2013,1,189,34,202,7,TRUE,FALSE
332410236,2013,1,236,21,2630,31,FALSE,TRUE
332410238,2013,1,238,35,145,39,FALSE,TRUE
332410254,2013,1,254,30,328,26,TRUE,FALSE
332412050,2013,1,2050,51,2287,28,TRUE,FALSE
332412110,2013,1,2110,58,2916,7,TRUE,FALSE
332412116,2013,1,2116,38,2006,7,TRUE,FALSE
332412198,2013,1,2198,38,2523,6,TRUE,FALSE
332412309,2013,1,2309,17,2335,10,TRUE,FALSE
332412393,2013,1,2393,45,2717,24,TRUE,FALSE
332412579,2013,1,2579,27,153,10,TRUE,FALSE
332412623,2013,1,2623,17,2466,23,FALSE,TRUE
332412655,2013,1,2655,34,2296,7,TRUE,FALSE
332412710,2013,1,2710,42,2261,9,TRUE,FALSE
332412754,2013,1,2754,28,2168,10,TRUE,FALSE
332420012,2013,1,12,35,2464,0,TRUE,FALSE
332420127,2013,1,127,26,2711,13,TRUE,FALSE
332420248,2013,1,248,62,2582,13,TRUE,FALSE
332420349,2013,1,349,28,2415,12,TRUE,FALSE
332422247,2013,1,2247,21,2535,31,FALSE,TRUE
332422306,2013,1,2306,21,2449,24,FALSE,TRUE
332422390,2013,1,2390,34,2226,6,TRUE,FALSE
332422567,2013,1,2567,23,2641,41,FALSE,TRUE
332430002,2013,1,2,31,265,24,TRUE,FALSE
332430008,2013,1,8,34,309,14,TRUE,FALSE
332430013,2013,1,13,38,301,16,TRUE,FALSE
332430021,2013,1,21,19,2197,40,FALSE,TRUE
332430025,2013,1,25,30,77,44,FALSE,TRUE
332430026,2013,1,26,58,2440,20,TRUE,FALSE
332430057,2013,1,57,24,2649,6,TRUE,FALSE
332430058,2013,1,58,21,2377,53,FALSE,TRUE
332430059,2013,1,59,70,2210,0,TRUE,FALSE
332430066,2013,1,66,20,2460,28,FALSE,TRUE
332430087,2013,1,87,28,218,6,TRUE,FALSE
332430098,2013,1,98,35,96,26,TRUE,FALSE
332430103,2013,1,103,24,222,14,TRUE,FALSE
332430120,2013,1,120,43,2229,10,TRUE,FALSE
332430130,2013,1,130,59,2117,9,TRUE,FALSE
332430142,2013,1,142,58,93,14,TRUE,FALSE
332430149,2013,1,149,30,2026,6,TRUE,FALSE
332430150,2013,1,150,45,2428,0,TRUE,FALSE
332430151,2013,1,151,52,295,38,TRUE,FALSE
332430152,2013,1,152,40,2348,14,TRUE,FALSE
332430158,2013,1,158,37,2751,34,TRUE,FALSE
332430167,2013,1,167,13,2636,21,FALSE,TRUE
332430194,2013,1,194,40,2084,20,TRUE,FALSE
332430197,2013,1,197,21,344,3,TRUE,FALSE
332430201,2013,1,201,34,2433,0,TRUE,FALSE
332430204,2013,1,204,46,331,49,FALSE,TRUE
332430213,2013,1,213,23,183,17,TRUE,FALSE
332430228,2013,1,228,38,61,35,TRUE,FALSE
332430233,2013,1,233,10,302,7,TRUE,FALSE
332430239,2013,1,239,69,2747,3,TRUE,FALSE
332430245,2013,1,245,52,242,31,TRUE,FALSE
332430249,2013,1,249,40,70,6,TRUE,FALSE
332430251,2013,1,251,56,166,7,TRUE,FALSE
332430256,2013,1,256,38,2115,14,TRUE,FALSE
332430257,2013,1,257,34,2678,0,TRUE,FALSE
332430258,2013,1,258,19,252,16,TRUE,FALSE
332430259,2013,1,259,10,333,35,FALSE,TRUE
332430264,2013,1,264,38,68,6,TRUE,FALSE
332430275,2013,1,275,45,113,0,TRUE,FALSE
332430276,2013,1,276,52,193,14,TRUE,FALSE
332430277,2013,1,277,24,2729,17,TRUE,FALSE
332430290,2013,1,290,77,2542,9,TRUE,FALSE
332430356,2013,1,356,42,79,34,TRUE,FALSE
332432005,2013,1,2005,38,2142,13,TRUE,FALSE
332432032,2013,1,2032,62,2029,11,TRUE,FALSE
332432132,2013,1,2132,42,2509,7,TRUE,FALSE
332432184,2013,1,2184,35,399,24,TRUE,FALSE
332432199,2013,1,2199,34,47,24,TRUE,FALSE
332432241,2013,1,2241,28,231,21,TRUE,FALSE
332432294,2013,1,2294,27,2459,30,FALSE,TRUE
332432368,2013,1,2368,21,2529,37,FALSE,TRUE
332432429,2013,1,2429,52,2097,7,TRUE,FALSE
332432450,2013,1,2450,6,311,23,FALSE,TRUE
332432483,2013,1,2483,66,2447,3,TRUE,FALSE
332432534,2013,1,2534,74,2277,0,TRUE,FALSE
332432569,2013,1,2569,20,324,27,FALSE,TRUE
332432571,2013,1,2571,55,2086,14,TRUE,FALSE
332432572,2013,1,2572,15,326,22,FALSE,TRUE
332432628,2013,1,2628,27,99,37,FALSE,TRUE
332432633,2013,1,2633,45,2046,0,TRUE,FALSE
332432643,2013,1,2643,29,2127,32,FALSE,TRUE
332432681,2013,1,2681,28,46,21,TRUE,FALSE
332432692,2013,1,2692,50,2617,40,TRUE,FALSE
332432803,2013,1,2803,17,107,16,TRUE,FALSE
332440036,2013,1,36,27,38,41,FALSE,TRUE
332440050,2013,1,50,27,2400,10,TRUE,FALSE
332440097,2013,1,97,49,195,7,TRUE,FALSE
332442634,2013,1,2634,9,2065,12,FALSE,TRUE
332450221,2013,1,221,13,52,41,FALSE,TRUE
332480009,2013,2,9,55,16,0,TRUE,FALSE
332480151,2013,2,151,31,2226,13,TRUE,FALSE
332490103,2013,2,103,24,154,10,TRUE,FALSE
332492229,2013,2,2229,0,2116,38,FALSE,TRUE
332500002,2013,2,2,38,2032,9,TRUE,FALSE
332500008,2013,2,8,31,2535,21,TRUE,FALSE
332500024,2013,2,24,34,23,13,TRUE,FALSE
332500025,2013,2,25,37,2502,30,TRUE,FALSE
332500030,2013,2,30,7,265,10,FALSE,TRUE
332500038,2013,2,38,38,2110,24,TRUE,FALSE
332500046,2013,2,46,42,2166,6,TRUE,FALSE
332500048,2013,2,48,42,2169,21,TRUE,FALSE
332500050,2013,2,50,7,2634,27,FALSE,TRUE
332500061,2013,2,61,41,2579,30,TRUE,FALSE
332500068,2013,2,68,63,2630,14,TRUE,FALSE
332500077,2013,2,77,48,183,27,TRUE,FALSE
332500079,2013,2,79,37,2197,40,FALSE,TRUE
332500084,2013,2,84,35,2426,41,FALSE,TRUE
332500096,2013,2,96,41,193,7,TRUE,FALSE
332500097,2013,2,97,44,2198,7,TRUE,FALSE
332500107,2013,2,107,7,119,49,FALSE,TRUE
332500113,2013,2,113,14,311,24,FALSE,TRUE
332500120,2013,2,120,47,295,10,TRUE,FALSE
332500127,2013,2,127,21,58,6,TRUE,FALSE
332500130,2013,2,130,41,87,30,TRUE,FALSE
332500142,2013,2,142,38,2649,23,TRUE,FALSE
332500152,2013,2,152,23,257,21,TRUE,FALSE
332500153,2013,2,153,40,2393,20,TRUE,FALSE
332500155,2013,2,155,28,2571,35,FALSE,TRUE
332500158,2013,2,158,56,2572,13,TRUE,FALSE
332500166,2013,2,166,21,135,44,FALSE,TRUE
332500194,2013,2,194,42,21,7,TRUE,FALSE
332500195,2013,2,195,27,249,21,TRUE,FALSE
332500201,2013,2,201,16,277,7,TRUE,FALSE
332500202,2013,2,202,30,36,27,TRUE,FALSE
332500213,2013,2,213,45,2199,7,TRUE,FALSE
332500218,2013,2,218,13,248,22,FALSE,TRUE
332500227,2013,2,227,0,2619,24,FALSE,TRUE
332500228,2013,2,228,52,2569,13,TRUE,FALSE
332500235,2013,2,235,14,150,28,FALSE,TRUE
332500238,2013,2,238,38,2046,3,TRUE,FALSE
332500239,2013,2,239,70,2084,13,TRUE,FALSE
332500245,2013,2,245,65,2534,28,TRUE,FALSE
332500252,2013,2,252,40,251,21,TRUE,FALSE
332500254,2013,2,254,70,2692,7,TRUE,FALSE
332500258,2013,2,258,10,2483,59,FALSE,TRUE
332500259,2013,2,259,45,2717,3,TRUE,FALSE
332500275,2013,2,275,48,2635,0,TRUE,FALSE
332500276,2013,2,276,55,2241,0,TRUE,FALSE
332500278,2013,2,278,41,13,25,TRUE,FALSE
332500290,2013,2,290,59,2598,17,TRUE,FALSE
332500322,2013,2,322,24,2529,26,FALSE,TRUE
332500324,2013,2,324,35,231,28,TRUE,FALSE
332500326,2013,2,326,28,2504,3,TRUE,FALSE
332500344,2013,2,344,51,2016,7,TRUE,FALSE
332500356,2013,2,356,45,2132,17,TRUE,FALSE
332502005,2013,2,2005,20,328,52,FALSE,TRUE
332502006,2013,2,2006,35,256,33,TRUE,FALSE
332502010,2013,2,2010,7,2657,23,FALSE,TRUE
332502026,2013,2,2026,21,2448,24,FALSE,TRUE
332502050,2013,2,2050,40,349,14,TRUE,FALSE
332502083,2013,2,2083,27,2368,14,TRUE,FALSE
332502086,2013,2,2086,49,2746,24,TRUE,FALSE
332502117,2013,2,2117,24,160,21,TRUE,FALSE
332502142,2013,2,2142,34,399,37,FALSE,TRUE
332502168,2013,2,2168,23,2184,20,TRUE,FALSE
332502247,2013,2,2247,14,236,42,FALSE,TRUE
332502294,2013,2,2294,28,2623,14,TRUE,FALSE
332502296,2013,2,2296,30,2011,23,TRUE,FALSE
332502305,2013,2,2305,31,233,14,TRUE,FALSE
332502306,2013,2,2306,48,309,27,TRUE,FALSE
332502309,2013,2,2309,22,189,41,FALSE,TRUE
332502329,2013,2,2329,51,2115,44,TRUE,FALSE
332502335,2013,2,2335,45,2405,15,TRUE,FALSE
332502348,2013,2,2348,27,2320,14,TRUE,FALSE
332502377,2013,2,2377,58,2029,14,TRUE,FALSE
332502390,2013,2,2390,21,57,16,TRUE,FALSE
332502429,2013,2,2429,47,2804,7,TRUE,FALSE
332502433,2013,2,2433,48,2755,10,TRUE,FALSE
332502440,2013,2,2440,36,302,7,TRUE,FALSE
332502460,2013,2,2460,45,2181,14,TRUE,FALSE
332502466,2013,2,2466,55,2582,14,TRUE,FALSE
332502509,2013,2,2509,20,282,14,TRUE,FALSE
332502523,2013,2,2523,31,2415,14,TRUE,FALSE
332502567,2013,2,2567,31,147,30,TRUE,FALSE
332502628,2013,2,2628,38,2545,17,TRUE,FALSE
332502633,2013,2,2633,52,98,20,TRUE,FALSE
332502636,2013,2,2636,35,197,56,FALSE,TRUE
332502638,2013,2,2638,35,167,42,FALSE,TRUE
332502641,2013,2,2641,61,2617,13,TRUE,FALSE
332502643,2013,2,2643,10,2747,21,FALSE,TRUE
332502653,2013,2,2653,66,2542,3,TRUE,FALSE
332502711,2013,2,2711,23,2447,27,FALSE,TRUE
332502729,2013,2,2729,31,2261,7,TRUE,FALSE
332502751,2013,2,2751,42,70,10,TRUE,FALSE
332502754,2013,2,2754,67,2413,13,TRUE,FALSE
332502803,2013,2,2803,34,2038,7,TRUE,FALSE
332552032,2013,3,2032,41,2653,34,TRUE,FALSE
332552348,2013,3,2348,15,2655,24,FALSE,TRUE
332552641,2013,3,2641,20,2628,10,TRUE,FALSE
332560068,2013,3,68,42,2005,20,TRUE,FALSE
332570002,2013,3,2,24,344,20,TRUE,FALSE
332570008,2013,3,8,24,2572,3,TRUE,FALSE
332570009,2013,3,9,32,275,30,TRUE,FALSE
332570012,2013,3,12,38,2636,13,TRUE,FALSE
332570025,2013,3,25,34,194,52,FALSE,TRUE
332570030,2013,3,30,35,103,7,TRUE,FALSE
332570036,2013,3,36,34,13,17,TRUE,FALSE
332570041,2013,3,41,21,120,32,FALSE,TRUE
332570046,2013,3,46,23,2368,43,FALSE,TRUE
332570050,2013,3,50,20,2535,27,FALSE,TRUE
332570052,2013,3,52,62,2440,7,TRUE,FALSE
332570058,2013,3,58,10,2226,28,FALSE,TRUE
332570066,2013,3,66,21,2294,27,FALSE,TRUE
332570070,2013,3,70,35,2459,45,FALSE,TRUE
332570077,2013,3,77,38,2711,17,TRUE,FALSE
332570084,2013,3,84,42,189,10,TRUE,FALSE
332570093,2013,3,93,41,2623,38,TRUE,FALSE
332570096,2013,3,96,13,97,27,FALSE,TRUE
332570099,2013,3,99,45,2309,13,TRUE,FALSE
332570119,2013,3,119,49,2169,7,TRUE,FALSE
332570127,2013,3,127,55,2754,17,TRUE,FALSE
332570130,2013,3,130,28,2006,24,TRUE,FALSE
332570135,2013,3,135,29,2710,12,TRUE,FALSE
332570150,2013,3,150,14,59,38,FALSE,TRUE
332570151,2013,3,151,10,259,15,FALSE,TRUE
332570154,2013,3,154,19,2433,21,FALSE,TRUE
332570155,2013,3,155,17,149,55,FALSE,TRUE
332570158,2013,3,158,21,26,41,FALSE,TRUE
332570160,2013,3,160,53,2142,23,TRUE,FALSE
332570166,2013,3,166,21,2638,42,FALSE,TRUE
332570183,2013,3,183,54,2681,0,TRUE,FALSE
332570195,2013,3,195,34,276,31,TRUE,FALSE
332570197,2013,3,197,59,2320,3,TRUE,FALSE
332570201,2013,3,201,51,202,20,TRUE,FALSE
332570213,2013,3,213,31,2116,34,FALSE,TRUE
332570221,2013,3,221,49,167,27,TRUE,FALSE
332570231,2013,3,231,21,2506,20,TRUE,FALSE
332570236,2013,3,236,42,2046,10,TRUE,FALSE
332570242,2013,3,242,23,2305,14,TRUE,FALSE
332570245,2013,3,245,42,333,49,FALSE,TRUE
332570249,2013,3,249,34,2050,27,TRUE,FALSE
332570251,2013,3,251,23,145,44,FALSE,TRUE
332570254,2013,3,254,48,204,51,FALSE,TRUE
332570256,2013,3,256,24,2598,20,TRUE,FALSE
332570265,2013,3,265,48,253,10,TRUE,FALSE
332570277,2013,3,277,41,2247,7,TRUE,FALSE
332570295,2013,3,295,76,47,19,TRUE,FALSE
332570302,2013,3,302,10,2464,21,FALSE,TRUE
332570309,2013,3,309,70,2447,7,TRUE,FALSE
332570311,2013,3,311,35,2803,22,TRUE,FALSE
332570322,2013,3,322,6,2729,34,FALSE,TRUE
332570328,2013,3,328,70,2692,6,TRUE,FALSE
332570349,2013,3,349,20,24,34,FALSE,TRUE
332570356,2013,3,356,24,264,34,FALSE,TRUE
332570399,2013,3,399,13,227,19,FALSE,TRUE
332572016,2013,3,2016,35,2400,28,TRUE,FALSE
332572029,2013,3,2029,39,2011,40,FALSE,TRUE
332572084,2013,3,2084,26,2619,23,TRUE,FALSE
332572097,2013,3,2097,10,2127,30,FALSE,TRUE
332572115,2013,3,2115,21,107,52,FALSE,TRUE
332572132,2013,3,2132,66,2466,9,TRUE,FALSE
332572197,2013,3,2197,57,2287,24,TRUE,FALSE
332572198,2013,3,2198,32,324,51,FALSE,TRUE
332572229,2013,3,2229,13,2065,34,FALSE,TRUE
332572233,2013,3,2233,28,2086,31,FALSE,TRUE
332572241,2013,3,2241,12,257,10,TRUE,FALSE
332572261,2013,3,2261,27,2635,30,FALSE,TRUE
332572296,2013,3,2296,16,2634,26,FALSE,TRUE
332572306,2013,3,2306,37,113,7,TRUE,FALSE
332572335,2013,3,2335,38,2415,10,TRUE,FALSE
332572393,2013,3,2393,17,235,15,TRUE,FALSE
332572405,2013,3,2405,25,2329,28,FALSE,TRUE
332572426,2013,3,2426,51,48,7,TRUE,FALSE
332572429,2013,3,2429,13,2428,40,FALSE,TRUE
332572448,2013,3,2448,23,2210,10,TRUE,FALSE
332572483,2013,3,2483,59,2633,14,TRUE,FALSE
332572509,2013,3,2509,24,87,31,FALSE,TRUE
332572523,2013,3,2523,14,2168,21,FALSE,TRUE
332572534,2013,3,2534,55,2640,17,TRUE,FALSE
332572569,2013,3,2569,32,2010,0,TRUE,FALSE
332572571,2013,3,2571,34,2545,26,TRUE,FALSE
332572579,2013,3,2579,35,238,25,TRUE,FALSE
332572582,2013,3,2582,62,2504,59,TRUE,FALSE
332572630,2013,3,2630,24,2110,23,TRUE,FALSE
332572649,2013,3,2649,33,331,21,TRUE,FALSE
332572717,2013,3,2717,21,2643,28,FALSE,TRUE
332572747,2013,3,2747,30,290,20,TRUE,FALSE
332572751,2013,3,2751,35,2458,7,TRUE,FALSE
332620152,2013,4,152,14,228,26,FALSE,TRUE
332622296,2013,4,2296,35,2640,7,TRUE,FALSE
332630278,2013,4,278,41,68,40,TRUE,FALSE
332640016,2013,4,16,21,253,24,FALSE,TRUE
332640021,2013,4,21,30,204,34,FALSE,TRUE
332640024,2013,4,24,42,9,28,TRUE,FALSE
332640026,2013,4,26,59,166,13,TRUE,FALSE
332640030,2013,4,30,17,328,14,TRUE,FALSE
332640041,2013,4,41,21,130,24,FALSE,TRUE
332640048,2013,4,48,49,2681,9,TRUE,FALSE
332640052,2013,4,52,54,2065,6,TRUE,FALSE
332640057,2013,4,57,31,2633,17,TRUE,FALSE
332640059,2013,4,59,28,153,20,TRUE,FALSE
332640061,2013,4,61,45,249,21,TRUE,FALSE
332640077,2013,4,77,35,311,21,TRUE,FALSE
332640084,2013,4,84,28,142,45,FALSE,TRUE
332640087,2013,4,87,17,127,13,TRUE,FALSE
332640097,2013,4,97,72,2229,0,TRUE,FALSE
332640098,2013,4,98,58,2415,17,TRUE,FALSE
332640099,2013,4,99,35,2,21,TRUE,FALSE
332640107,2013,4,107,14,2405,21,FALSE,TRUE
332640113,2013,4,113,7,238,24,FALSE,TRUE
332640120,2013,4,120,37,277,0,TRUE,FALSE
332640135,2013,4,135,43,23,24,TRUE,FALSE
332640150,2013,4,150,55,221,58,FALSE,TRUE
332640158,2013,4,158,59,2571,20,TRUE,FALSE
332640163,2013,4,163,28,2329,29,FALSE,TRUE
332640172,2013,4,172,45,2083,13,TRUE,FALSE
332640183,2013,4,183,52,2655,17,TRUE,FALSE
332640189,2013,4,189,48,93,7,TRUE,FALSE
332640193,2013,4,193,0,2132,14,FALSE,TRUE
332640194,2013,4,194,76,50,0,TRUE,FALSE
332640195,2013,4,195,38,2046,0,TRUE,FALSE
332640213,2013,4,213,34,2309,0,TRUE,FALSE
332640219,2013,4,219,27,322,21,TRUE,FALSE
332640222,2013,4,222,35,2619,6,TRUE,FALSE
332640225,2013,4,225,45,46,7,TRUE,FALSE
332640235,2013,4,235,31,2032,7,TRUE,FALSE
332640239,2013,4,239,70,2433,7,TRUE,FALSE
332640242,2013,4,242,26,248,31,FALSE,TRUE
332640245,2013,4,245,42,2567,13,TRUE,FALSE
332640251,2013,4,251,31,2306,21,TRUE,FALSE
332640252,2013,4,252,13,254,20,FALSE,TRUE
332640256,2013,4,256,34,2429,7,TRUE,FALSE
332640257,2013,4,257,30,2335,21,TRUE,FALSE
332640258,2013,4,258,49,2678,0,TRUE,FALSE
332640259,2013,4,259,29,276,21,TRUE,FALSE
332640264,2013,4,264,56,304,0,TRUE,FALSE
332640265,2013,4,265,42,70,0,TRUE,FALSE
332640275,2013,4,275,41,2509,10,TRUE,FALSE
332640295,2013,4,295,59,2643,58,TRUE,FALSE
332640301,2013,4,301,20,108,42,FALSE,TRUE
332640302,2013,4,302,10,2502,41,FALSE,TRUE
332640324,2013,4,324,50,2261,17,TRUE,FALSE
332640333,2013,4,333,31,36,6,TRUE,FALSE
332640344,2013,4,344,62,2653,7,TRUE,FALSE
332640349,2013,4,349,11,154,25,FALSE,TRUE
332640399,2013,4,399,17,2115,20,FALSE,TRUE
332642005,2013,4,2005,23,2751,56,FALSE,TRUE
332642006,2013,4,2006,30,309,35,FALSE,TRUE
332642011,2013,4,2011,52,2755,21,TRUE,FALSE
332642029,2013,4,2029,16,2016,21,FALSE,TRUE
332642086,2013,4,2086,23,159,30,FALSE,TRUE
332642117,2013,4,2117,17,2649,38,FALSE,TRUE
332642142,2013,4,2142,22,43,39,FALSE,TRUE
332642199,2013,4,2199,20,2050,51,FALSE,TRUE
