year,player_id,team_id,stat_name,stat_value
2012,1085,2,receivingYPR,19
2012,1087,204,passingATT,309
2012,1087,204,passingCOMPLETIONS,200
2012,1087,204,passingINT,13
2012,1087,204,passingPCT,0
2012,1087,204,passingTD,15
2012,1087,204,passingYDS,2446
2012,1087,204,passingYPA,7
2012,1087,204,rushingCAR,18
2012,1087,204,rushingLONG,7
2012,1087,204,rushingTD,0
2012,1087,204,rushingYDS,-85
2012,1087,204,rushingYPC,-4
2012,109,344,receivingLONG,23
2012,109,344,receivingREC,17
2012,109,344,receivingTD,2
2012,109,344,receivingYDS,164
2012,109,344,receivingYPR,9
2012,1090,194,receivingLONG,35
2012,1090,194,receivingREC,8
2012,1090,194,receivingTD,1
2012,1090,194,receivingYDS,94
2012,1090,194,receivingYPR,11
2012,1092,24,receivingLONG,32
2012,1092,24,receivingREC,26
2012,1092,24,receivingTD,0
2012,1092,24,receivingYDS,213
2012,1092,24,receivingYPR,8
2012,1092,24,rushingCAR,1
2012,1092,24,rushingLONG,0
2012,1092,24,rushingTD,0
2012,1092,24,rushingYDS,-11
2012,1092,24,rushingYPC,-11
2012,1093,57,receivingLONG,6
2012,1093,57,receivingREC,3
2012,1093,57,receivingTD,0
2012,1093,57,receivingYDS,10
2012,1093,57,receivingYPR,3
2012,1093,57,rushingCAR,52
2012,1093,57,rushingLONG,32
2012,1093,57,rushingTD,3
2012,1093,57,rushingYDS,275
2012,1093,57,rushingYPC,5
2012,1101,239,passingATT,10
2012,1101,239,passingCOMPLETIONS,7
2012,1101,239,passingINT,0
2012,1101,239,passingPCT,0
2012,1101,239,passingTD,1
2012,1101,239,passingYDS,97
2012,1101,239,passingYPA,9
2012,1101,239,rushingCAR,10
2012,1101,239,rushingLONG,10
2012,1101,239,rushingTD,1
2012,1101,239,rushingYDS,13
2012,1101,239,rushingYPC,1
2012,1103,150,receivingLONG,99
2012,1103,150,receivingREC,76
2012,1103,150,receivingTD,8
2012,1103,150,receivingYDS,1074
2012,1103,150,receivingYPR,14
2012,1103,150,rushingCAR,3
2012,1103,150,rushingLONG,12
2012,1103,150,rushingTD,0
2012,1103,150,rushingYDS,13
2012,1103,150,rushingYPC,4
2012,1104,127,rushingCAR,9
2012,1104,127,rushingLONG,5
2012,1104,127,rushingTD,0
2012,1104,127,rushingYDS,23
2012,1104,127,rushingYPC,2
2012,1105,151,kickingFGA,0
2012,1105,151,kickingFGM,0
2012,1105,151,kickingLONG,0
2012,1105,151,kickingPCT,0
2012,1105,151,kickingPTS,2
2012,1105,151,kickingXPA,2
2012,1105,151,kickingXPM,2
2012,1105,151,passingATT,2
2012,1105,151,passingCOMPLETIONS,0
2012,1105,151,passingINT,0
2012,1105,151,passingPCT,0
2012,1105,151,passingTD,0
2012,1105,151,passingYDS,0
2012,1105,151,passingYPA,0
2012,1105,151,receivingLONG,76
2012,1105,151,receivingREC,88
2012,1105,151,receivingTD,11
2012,1105,151,receivingYDS,1105
2012,1105,151,receivingYPR,12
2012,1106,333,receivingLONG,6
2012,1106,333,receivingREC,1
2012,1106,333,receivingTD,0
2012,1106,333,receivingYDS,6
2012,1106,333,receivingYPR,6
2012,1106,333,rushingCAR,11
2012,1106,333,rushingLONG,18
2012,1106,333,rushingTD,0
2012,1106,333,rushingYDS,85
2012,1106,333,rushingYPC,7
2012,1113,201,passingATT,16
2012,1113,201,passingCOMPLETIONS,9
2012,1113,201,passingINT,0
2012,1113,201,passingPCT,0
2012,1113,201,passingTD,0
2012,1113,201,passingYDS,107
2012,1113,201,passingYPA,6
2012,1113,201,rushingCAR,60
2012,1113,201,rushingLONG,55
2012,1113,201,rushingTD,11
2012,1113,201,rushingYDS,201
2012,1113,201,rushingYPC,3
2012,1121,2579,receivingLONG,15
2012,1121,2579,receivingREC,4
2012,1121,2579,receivingTD,0
2012,1121,2579,receivingYDS,35
2012,1121,2579,receivingYPR,8
2012,1121,2579,rushingCAR,52
2012,1121,2579,rushingLONG,50
2012,1121,2579,rushingTD,2
2012,1121,2579,rushingYDS,275
2012,1121,2579,rushingYPC,5
2012,1131,135,receivingLONG,3
2012,1131,135,receivingREC,1
2012,1131,135,receivingTD,0
2012,1131,135,receivingYDS,3
2012,1131,135,receivingYPR,3
2012,1131,135,rushingCAR,1
2012,1131,135,rushingLONG,8
2012,1131,135,rushingTD,0
2012,1131,135,rushingYDS,8
2012,1131,135,rushingYPC,8
2012,1137,235,receivingLONG,61
2012,1137,235,receivingREC,1
2012,1137,235,receivingTD,0
2012,1137,235,receivingYDS,61
2012,1137,235,receivingYPR,61
2012,1138,120,passingATT,2
2012,1138,120,passingCOMPLETIONS,1
2012,1138,120,passingINT,0
2012,1138,120,passingPCT,0
2012,1138,120,passingTD,1
2012,1138,120,passingYDS,8
2012,1138,120,passingYPA,4
2012,1138,120,receivingLONG,66
2012,1138,120,receivingREC,54
2012,1138,120,receivingTD,6
2012,1138,120,receivingYDS,848
2012,1138,120,receivingYPR,15
2012,1138,120,rushingCAR,20
2012,1138,120,rushingLONG,23
2012,1138,120,rushingTD,0
2012,1138,120,rushingYDS,114
2012,1138,120,rushingYPC,5
2012,1139,26,passingATT,479
2012,1139,26,passingCOMPLETIONS,319
2012,1139,26,passingINT,11
2012,1139,26,passingPCT,0
2012,1139,26,passingTD,29
2012,1139,26,passingYDS,3745
2012,1139,26,passingYPA,7
2012,1139,26,puntingIn 20,0
2012,1139,26,puntingLONG,37
2012,1139,26,puntingNO,1
2012,1139,26,puntingTB,0
2012,1139,26,puntingYDS,37
2012,1139,26,puntingYPP,37
2012,1139,26,rushingCAR,160
2012,1139,26,rushingLONG,72
2012,1139,26,rushingTD,9
2012,1139,26,rushingYDS,355
2012,1139,26,rushingYPC,2
2012,1140,68,receivingLONG,14
2012,1140,68,receivingREC,1
2012,1140,68,receivingTD,0
2012,1140,68,receivingYDS,14
2012,1140,68,receivingYPR,14
2012,1140,68,rushingCAR,82
2012,1140,68,rushingLONG,71
2012,1140,68,rushingTD,4
2012,1140,68,rushingYDS,548
2012,1140,68,rushingYPC,6
2012,1145,127,receivingLONG,46
2012,1145,127,receivingREC,36
2012,1145,127,receivingTD,2
2012,1145,127,receivingYDS,392
2012,1145,127,receivingYPR,10
2012,1145,127,rushingCAR,2
2012,1145,127,rushingLONG,10
2012,1145,127,rushingTD,0
2012,1145,127,rushingYDS,0
2012,1145,127,rushingYPC,0
2012,1146,213,receivingLONG,42
2012,1146,213,receivingREC,15
2012,1146,213,receivingTD,5
2012,1146,213,receivingYDS,276
2012,1146,213,receivingYPR,18
2012,1148,333,receivingLONG,85
2012,1148,333,receivingREC,17
2012,1148,333,receivingTD,3
2012,1148,333,receivingYDS,431
2012,1148,333,receivingYPR,25
2012,1148,158,rushingCAR,2
2012,1148,158,rushingLONG,7
2012,1148,158,rushingTD,0
2012,1148,158,rushingYDS,8
2012,1148,158,rushingYPC,4
2012,1151,228,puntingIn 20,0
2012,1151,228,puntingLONG,55
2012,1151,228,puntingNO,9
2012,1151,228,puntingTB,0
2012,1151,228,puntingYDS,355
2012,1151,228,puntingYPP,39
2012,1156,127,receivingLONG,37
2012,1156,127,receivingREC,42
2012,1156,127,receivingTD,1
2012,1156,127,receivingYDS,515
2012,1156,127,receivingYPR,12
2012,1156,127,rushingCAR,6
2012,1156,127,rushingLONG,14
2012,1156,127,rushingTD,0
2012,1156,127,rushingYDS,38
2012,1156,127,rushingYPC,6
2012,1159,61,receivingLONG,67
2012,1159,61,receivingREC,24
2012,1159,61,receivingTD,4
2012,1159,61,receivingYDS,345
2012,1159,61,receivingYPR,14
2012,1165,41,receivingLONG,37
2012,1165,41,receivingREC,44
2012,1165,41,receivingTD,1
2012,1165,41,receivingYDS,608
2012,1165,41,receivingYPR,13
2012,1166,194,receivingLONG,44
2012,1166,194,receivingREC,12
2012,1166,194,receivingTD,0
2012,1166,194,receivingYDS,136
2012,1166,194,receivingYPR,11
2012,1168,97,receivingLONG,55
2012,1168,97,receivingREC,11
2012,1168,97,receivingTD,1
2012,1168,97,receivingYDS,172
2012,1168,97,receivingYPR,15
2012,1173,52,receivingLONG,28
2012,1173,52,receivingREC,21
2012,1173,52,receivingTD,3
2012,1173,52,receivingYDS,252
2012,1173,52,receivingYPR,12
2012,1174,344,receivingLONG,27
2012,1174,344,receivingREC,10
2012,1174,344,receivingTD,2
2012,1174,344,receivingYDS,171
2012,1174,344,receivingYPR,17
2012,1177,30,receivingLONG,23
2012,1177,30,receivingREC,12
2012,1177,30,receivingTD,4
2012,1177,30,receivingYDS,100
2012,1177,30,receivingYPR,8
2012,1179,142,receivingLONG,85
2012,1179,142,receivingREC,10
2012,1179,142,receivingTD,1
2012,1179,142,receivingYDS,231
2012,1179,142,receivingYPR,23
2012,1181,59,receivingLONG,63
2012,1181,59,receivingREC,8
2012,1181,59,receivingTD,0
2012,1181,59,receivingYDS,162
2012,1181,59,receivingYPR,20
2012,1186,204,receivingLONG,7
2012,1186,204,receivingREC,2
2012,1186,204,receivingTD,1
2012,1186,204,receivingYDS,12
2012,1186,204,receivingYPR,6
2012,1194,57,receivingLONG,6
2012,1194,57,receivingREC,3
2012,1194,57,receivingTD,0
2012,1194,57,receivingYDS,15
2012,1194,57,receivingYPR,5
2012,1194,57,rushingCAR,3
2012,1194,57,rushingLONG,8
2012,1194,57,rushingTD,0
2012,1194,57,rushingYDS,9
2012,1194,57,rushingYPC,3
2012,1200,87,receivingLONG,23
2012,1200,87,receivingREC,3
2012,1200,87,receivingTD,0
2012,1200,87,receivingYDS,39
2012,1200,87,receivingYPR,13
2012,1201,142,receivingLONG,9
2012,1201,142,receivingREC,9
2012,1201,142,receivingTD,0
2012,1201,142,receivingYDS,22
2012,1201,142,receivingYPR,2
2012,1201,142,rushingCAR,46
2012,1201,142,rushingLONG,25
2012,1201,142,rushingTD,1
2012,1201,142,rushingYDS,251
2012,1201,142,rushingYPC,5
2012,1202,2459,receivingLONG,25
2012,1202,2459,receivingREC,17
2012,1202,2459,receivingTD,2
2012,1202,2459,receivingYDS,156
2012,1202,2459,receivingYPR,9
2012,1202,2459,rushingCAR,4
2012,1202,2459,rushingLONG,14
2012,1202,2459,rushingTD,1
2012,1202,2459,rushingYDS,4
2012,1202,2459,rushingYPC,1
2012,1203,99,receivingLONG,10
2012,1203,99,receivingREC,3
2012,1203,99,receivingTD,0
2012,1203,99,receivingYDS,21
2012,1203,99,receivingYPR,7
2012,1203,99,rushingCAR,82
2012,1203,99,rushingLONG,71
2012,1203,99,rushingTD,6
2012,1203,99,rushingYDS,464
2012,1203,99,rushingYPC,5
2012,1208,2653,passingATT,389
2012,1208,2653,passingCOMPLETIONS,257
2012,1208,2653,passingINT,9
2012,1208,2653,passingPCT,0
2012,1208,2653,passingTD,12
2012,1208,2653,passingYDS,3121
2012,1208,2653,passingYPA,8
2012,1208,2653,rushingCAR,21
2012,1208,2653,rushingLONG,10
2012,1208,2653,rushingTD,1
2012,1208,2653,rushingYDS,-47
2012,1208,2653,rushingYPC,-2
2012,1215,77,passingATT,218
2012,1215,77,passingCOMPLETIONS,128
2012,1215,77,passingINT,3
2012,1215,77,passingPCT,0
2012,1215,77,passingTD,6
2012,1215,77,passingYDS,1312
2012,1215,77,passingYPA,6
2012,1215,77,rushingCAR,21
2012,1215,77,rushingLONG,14
2012,1215,77,rushingTD,1
2012,1215,77,rushingYDS,48
2012,1215,77,rushingYPC,2
2012,1255,201,receivingLONG,52
2012,1255,201,receivingREC,45
2012,1255,201,receivingTD,3
2012,1255,201,receivingYDS,621
2012,1255,201,receivingYPR,13
2012,1255,201,rushingCAR,2
2012,1255,201,rushingLONG,13
2012,1255,201,rushingTD,0
2012,1255,201,rushingYDS,19
2012,1255,201,rushingYPC,9
2012,1262,194,receivingLONG,11
2012,1262,194,receivingREC,3
2012,1262,194,receivingTD,0
2012,1262,194,receivingYDS,22
2012,1262,194,receivingYPR,7
2012,1275,333,receivingLONG,35
2012,1275,333,receivingREC,4
2012,1275,333,receivingTD,0
2012,1275,333,receivingYDS,51
2012,1275,333,receivingYPR,12
2012,1275,333,rushingCAR,1
2012,1275,333,rushingLONG,2
2012,1275,333,rushingTD,0
2012,1275,333,rushingYDS,2
2012,1275,333,rushingYPC,2
2012,1287,333,rushingCAR,42
2012,1287,333,rushingLONG,38
2012,1287,333,rushingTD,5
2012,1287,333,rushingYDS,281
2012,1287,333,rushingYPC,6
2012,1296,204,receivingLONG,30
2012,1296,204,receivingREC,3
2012,1296,204,receivingTD,1
2012,1296,204,receivingYDS,51
2012,1296,204,receivingYPR,17
2012,1296,204,rushingCAR,2
2012,1296,204,rushingLONG,2
2012,1296,204,rushingTD,0
2012,1296,204,rushingYDS,-1
2012,1296,204,rushingYPC,0
2012,1298,194,passingATT,254
2012,1298,194,passingCOMPLETIONS,148
2012,1298,194,passingINT,6
2012,1298,194,passingPCT,0
2012,1298,194,passingTD,15
2012,1298,194,passingYDS,2039
2012,1298,194,passingYPA,8
2012,1298,194,rushingCAR,227
2012,1298,194,rushingLONG,72
2012,1298,194,rushingTD,13
2012,1298,194,rushingYDS,1271
2012,1298,194,rushingYPC,5
2012,1303,57,passingATT,35
2012,1303,57,passingCOMPLETIONS,23
2012,1303,57,passingINT,0
2012,1303,57,passingPCT,0
2012,1303,57,passingTD,1
2012,1303,57,passingYDS,249
2012,1303,57,passingYPA,7
2012,1303,57,rushingCAR,7
2012,1303,57,rushingLONG,3
2012,1303,57,rushingTD,1
2012,1303,57,rushingYDS,-4
2012,1303,57,rushingYPC,0
2012,1304,77,puntingIn 20,0
2012,1304,77,puntingLONG,64
2012,1304,77,puntingNO,64
2012,1304,77,puntingTB,0
2012,1304,77,puntingYDS,2554
2012,1304,77,puntingYPP,39
2012,1305,30,passingATT,2
2012,1305,30,passingCOMPLETIONS,2
2012,1305,30,passingINT,0
2012,1305,30,passingPCT,1
2012,1305,30,passingTD,0
2012,1305,30,passingYDS,9
2012,1305,30,passingYPA,4
2012,1306,194,receivingLONG,32
2012,1306,194,receivingREC,9
2012,1306,194,receivingTD,0
2012,1306,194,receivingYDS,123
2012,1306,194,receivingYPR,13
2012,1306,194,rushingCAR,1
2012,1306,194,rushingLONG,0
2012,1306,194,rushingTD,0
2012,1306,194,rushingYDS,-1
2012,1306,194,rushingYPC,-1
2012,1312,127,passingATT,17
2012,1312,127,passingCOMPLETIONS,9
2012,1312,127,passingINT,1
2012,1312,127,passingPCT,0
2012,1312,127,passingTD,1
2012,1312,127,passingYDS,94
2012,1312,127,passingYPA,5
2012,1312,127,rushingCAR,4
2012,1312,127,rushingLONG,11
2012,1312,127,rushingTD,0
2012,1312,127,rushingYDS,-3
2012,1312,127,rushingYPC,0
2012,1318,2132,receivingLONG,65
2012,1318,2132,receivingREC,4
2012,1318,2132,receivingTD,2
2012,1318,2132,receivingYDS,113
2012,1318,2132,receivingYPR,28
2012,1321,61,receivingLONG,57
2012,1321,61,receivingREC,40
2012,1321,61,receivingTD,4
2012,1321,61,receivingYDS,572
2012,1321,61,receivingYPR,14
2012,1321,61,rushingCAR,5
2012,1321,61,rushingLONG,16
2012,1321,61,rushingTD,0
2012,1321,61,rushingYDS,17
2012,1321,61,rushingYPC,3
2012,1323,2,receivingLONG,21
2012,1323,2,receivingREC,3
2012,1323,2,receivingTD,0
2012,1323,2,receivingYDS,36
2012,1323,2,receivingYPR,12
2012,1323,2,rushingCAR,2
2012,1323,2,rushingLONG,2
2012,1323,2,rushingTD,0
2012,1323,2,rushingYDS,2
2012,1323,2,rushingYPC,1
2012,1328,23,receivingLONG,36
2012,1328,23,receivingREC,10
2012,1328,23,receivingTD,1
2012,1328,23,receivingYDS,126
2012,1328,23,receivingYPR,12
2012,1328,23,rushingCAR,45
2012,1328,23,rushingLONG,32
2012,1328,23,rushingTD,1
2012,1328,23,rushingYDS,205
2012,1328,23,rushingYPC,4
2012,1339,2348,receivingLONG,14
2012,1339,2348,receivingREC,10
2012,1339,2348,receivingTD,1
2012,1339,2348,receivingYDS,35
2012,1339,2348,receivingYPR,3
2012,1339,2348,rushingCAR,200
2012,1339,2348,rushingLONG,48
2012,1339,2348,rushingTD,27
2012,1339,2348,rushingYDS,1194
2012,1339,2348,rushingYPC,6
2012,1340,344,passingATT,29
2012,1340,344,passingCOMPLETIONS,18
2012,1340,344,passingINT,0
2012,1340,344,passingPCT,0
2012,1340,344,passingTD,4
2012,1340,344,passingYDS,194
2012,1340,344,passingYPA,6
2012,1340,344,rushingCAR,32
2012,1340,344,rushingLONG,15
2012,1340,344,rushingTD,4
2012,1340,344,rushingYDS,118
2012,1340,344,rushingYPC,3
2012,1344,113,receivingLONG,35
2012,1344,113,receivingREC,20
2012,1344,113,receivingTD,0
2012,1344,113,receivingYDS,206
2012,1344,113,receivingYPR,10
2012,1355,26,receivingLONG,40
2012,1355,26,receivingREC,18
2012,1355,26,receivingTD,1
2012,1355,26,receivingYDS,202
2012,1355,26,receivingYPR,11
2012,1356,8,receivingLONG,77
2012,1356,8,receivingREC,8
2012,1356,8,receivingTD,2
2012,1356,8,receivingYDS,208
2012,1356,8,receivingYPR,26
2012,1356,8,rushingCAR,45
2012,1356,8,rushingLONG,32
2012,1356,8,rushingTD,0
2012,1356,8,rushingYDS,231
2012,1356,8,rushingYPC,5
2012,1361,24,passingATT,152
2012,1361,24,passingCOMPLETIONS,109
2012,1361,24,passingINT,3
2012,1361,24,passingPCT,0
2012,1361,24,passingTD,9
2012,1361,24,passingYDS,1096
2012,1361,24,passingYPA,7
2012,1361,24,rushingCAR,55
2012,1361,24,rushingLONG,27
2012,1361,24,rushingTD,2
2012,1361,24,rushingYDS,263
2012,1361,24,rushingYPC,4
2012,1372,158,receivingLONG,8
2012,1372,158,receivingREC,2
2012,1372,158,receivingTD,0
2012,1372,158,receivingYDS,13
2012,1372,158,receivingYPR,6
2012,1372,158,rushingCAR,3
2012,1372,158,rushingLONG,3
2012,1372,158,rushingTD,0
2012,1372,158,rushingYDS,6
2012,1372,158,rushingYPC,2
2012,1375,2426,passingATT,108
2012,1375,2426,passingCOMPLETIONS,61
2012,1375,2426,passingINT,2
2012,1375,2426,passingPCT,0
2012,1375,2426,passingTD,9
2012,1375,2426,passingYDS,898
2012,1375,2426,passingYPA,8
2012,1375,2426,rushingCAR,162
2012,1375,2426,rushingLONG,72
2012,1375,2426,rushingTD,10
2012,1375,2426,rushingYDS,649
2012,1375,2426,rushingYPC,4
2012,1377,2579,receivingLONG,33
2012,1377,2579,receivingREC,4
2012,1377,2579,receivingTD,1
2012,1377,2579,receivingYDS,90
2012,1377,2579,receivingYPR,22
2012,1378,2641,receivingLONG,42
2012,1378,2641,receivingREC,32
2012,1378,2641,receivingTD,3
2012,1378,2641,receivingYDS,284
2012,1378,2641,receivingYPR,8
2012,1378,2641,rushingCAR,8
2012,1378,2641,rushingLONG,14
2012,1378,2641,rushingTD,0
2012,1378,2641,rushingYDS,19
2012,1378,2641,rushingYPC,2
2012,1379,84,passingATT,82
2012,1379,84,passingCOMPLETIONS,51
2012,1379,84,passingINT,1
2012,1379,84,passingPCT,0
2012,1379,84,passingTD,7
2012,1379,84,passingYDS,632
2012,1379,84,passingYPA,7
2012,1379,84,rushingCAR,15
2012,1379,84,rushingLONG,6
2012,1379,84,rushingTD,0
2012,1379,84,rushingYDS,7
2012,1379,84,rushingYPC,0
2012,1383,2628,receivingLONG,59
2012,1383,2628,receivingREC,1
2012,1383,2628,receivingTD,0
2012,1383,2628,receivingYDS,59
2012,1383,2628,receivingYPR,59
2012,1389,275,receivingLONG,33
2012,1389,275,receivingREC,12
2012,1389,275,receivingTD,0
2012,1389,275,receivingYDS,150
2012,1389,275,receivingYPR,12
2012,1389,275,rushingCAR,2
2012,1389,275,rushingLONG,3
2012,1389,275,rushingTD,0
2012,1389,275,rushingYDS,5
2012,1389,275,rushingYPC,2
2012,1390,145,receivingLONG,4
2012,1390,145,receivingREC,1
2012,1390,145,receivingTD,0
2012,1390,145,receivingYDS,4
2012,1390,145,receivingYPR,4
2012,1392,8,passingATT,49
2012,1392,8,passingCOMPLETIONS,21
2012,1392,8,passingINT,3
2012,1392,8,passingPCT,0
2012,1392,8,passingTD,1
2012,1392,8,passingYDS,186
2012,1392,8,passingYPA,3
2012,1392,8,rushingCAR,8
2012,1392,8,rushingLONG,27
2012,1392,8,rushingTD,0
2012,1392,8,rushingYDS,-3
2012,1392,8,rushingYPC,0
2012,1397,57,passingATT,245
2012,1397,57,passingCOMPLETIONS,156
2012,1397,57,passingINT,5
2012,1397,57,passingPCT,0
2012,1397,57,passingTD,12
2012,1397,57,passingYDS,1646
2012,1397,57,passingYPA,6
2012,1397,57,puntingIn 20,0
2012,1397,57,puntingLONG,15
2012,1397,57,puntingNO,1
2012,1397,57,puntingTB,0
2012,1397,57,puntingYDS,15
2012,1397,57,puntingYPP,15
2012,1397,57,rushingCAR,118
2012,1397,57,rushingLONG,70
2012,1397,57,rushingTD,4
2012,1397,57,rushingYDS,408
2012,1397,57,rushingYPC,3
2012,1402,127,receivingLONG,38
2012,1402,127,receivingREC,29
2012,1402,127,receivingTD,2
2012,1402,127,receivingYDS,364
2012,1402,127,receivingYPR,12
2012,1402,127,rushingCAR,1
2012,1402,127,rushingLONG,4
2012,1402,127,rushingTD,0
2012,1402,127,rushingYDS,4
2012,1402,127,rushingYPC,4
2012,1405,2199,rushingCAR,3
2012,1405,2199,rushingLONG,8
2012,1405,2199,rushingTD,0
2012,1405,2199,rushingYDS,12
2012,1405,2199,rushingYPC,4
2012,1411,98,passingATT,3
2012,1411,98,passingCOMPLETIONS,1
2012,1411,98,passingINT,0
2012,1411,98,passingPCT,0
2012,1411,98,passingTD,0
2012,1411,98,passingYDS,7
2012,1411,98,passingYPA,2
2012,1413,26,receivingLONG,38
2012,1413,26,receivingREC,10
2012,1413,26,receivingTD,0
2012,1413,26,receivingYDS,188
2012,1413,26,receivingYPR,18
2012,1415,183,puntingIn 20,0
2012,1415,183,puntingLONG,49
2012,1415,183,puntingNO,3
2012,1415,183,puntingTB,0
2012,1415,183,puntingYDS,109
2012,1415,183,puntingYPP,36
2012,1417,2711,receivingLONG,38
2012,1417,2711,receivingREC,18
2012,1417,2711,receivingTD,0
2012,1417,2711,receivingYDS,135
2012,1417,2711,receivingYPR,7
2012,1417,2711,rushingCAR,4
2012,1417,2711,rushingLONG,9
2012,1417,2711,rushingTD,1
2012,1417,2711,rushingYDS,5
2012,1417,2711,rushingYPC,1
2012,1423,25,rushingCAR,6
2012,1423,25,rushingLONG,77
2012,1423,25,rushingTD,1
2012,1423,25,rushingYDS,109
2012,1423,25,rushingYPC,18
2012,1425,228,receivingLONG,27
2012,1425,228,receivingREC,25
2012,1425,228,receivingTD,2
2012,1425,228,receivingYDS,172
2012,1425,228,receivingYPR,6
2012,1425,228,rushingCAR,1
2012,1425,228,rushingLONG,4
2012,1425,228,rushingTD,0
2012,1425,228,rushingYDS,4
2012,1425,228,rushingYPC,4
2012,1426,61,receivingLONG,24
2012,1426,61,receivingREC,11
2012,1426,61,receivingTD,1
2012,1426,61,receivingYDS,91
2012,1426,61,receivingYPR,8
2012,1426,61,rushingCAR,117
2012,1426,61,rushingLONG,75
2012,1426,61,rushingTD,8
2012,1426,61,rushingYDS,759
2012,1426,61,rushingYPC,6
2012,1431,228,receivingLONG,6
2012,1431,228,receivingREC,3
2012,1431,228,receivingTD,0
2012,1431,228,receivingYDS,9
2012,1431,228,receivingYPR,3
2012,1431,228,rushingCAR,26
2012,1431,228,rushingLONG,25
2012,1431,228,rushingTD,0
2012,1431,228,rushingYDS,119
2012,1431,228,rushingYPC,4
2012,1476,248,receivingLONG,8
2012,1476,248,receivingREC,1
2012,1476,248,receivingTD,0
2012,1476,248,receivingYDS,8
2012,1476,248,receivingYPR,8
2012,1555,252,receivingLONG,39
2012,1555,252,receivingREC,27
2012,1555,252,receivingTD,1
2012,1555,252,receivingYDS,315
2012,1555,252,receivingYPR,11
2012,1555,252,rushingCAR,166
2012,1555,252,rushingLONG,49
2012,1555,252,rushingTD,12
2012,1555,252,rushingYDS,775
2012,1555,252,rushingYPC,4
2012,1596,239,kickingFGA,27
2012,1596,239,kickingFGM,16
2012,1596,239,kickingLONG,58
2012,1596,239,kickingPCT,0
2012,1596,239,kickingPTS,119
2012,1596,239,kickingXPA,71
2012,1596,239,kickingXPM,71
2012,1713,152,receivingLONG,18
2012,1713,152,receivingREC,8
2012,1713,152,receivingTD,0
2012,1713,152,receivingYDS,58
2012,1713,152,receivingYPR,7
2012,1713,152,rushingCAR,27
2012,1713,152,rushingLONG,14
2012,1713,152,rushingTD,1
2012,1713,152,rushingYDS,77
2012,1713,152,rushingYPC,2
2012,1735,151,receivingLONG,39
2012,1735,151,receivingREC,25
2012,1735,151,receivingTD,3
2012,1735,151,receivingYDS,346
2012,1735,151,receivingYPR,13
2012,1825,2572,passingATT,55
2012,1825,2572,passingCOMPLETIONS,27
2012,1825,2572,passingINT,2
2012,1825,2572,passingPCT,0
2012,1825,2572,passingTD,3
2012,1825,2572,passingYDS,322
2012,1825,2572,passingYPA,5
2012,1825,2572,puntingIn 20,0
2012,1825,2572,puntingLONG,24
2012,1825,2572,puntingNO,1
2012,1825,2572,puntingTB,0
2012,1825,2572,puntingYDS,24
2012,1825,2572,puntingYPP,24
2012,1825,2572,rushingCAR,12
2012,1825,2572,rushingLONG,13
2012,1825,2572,rushingTD,0
2012,1825,2572,rushingYDS,5
2012,1825,2572,rushingYPC,0
2012,1872,2032,receivingLONG,7
2012,1872,2032,receivingREC,1
2012,1872,2032,receivingTD,0
2012,1872,2032,receivingYDS,7
2012,1872,2032,receivingYPR,7
2012,2084,344,receivingLONG,30
2012,2084,344,receivingREC,19
2012,2084,344,receivingTD,6
2012,2084,344,receivingYDS,215
2012,2084,344,receivingYPR,11
2012,2140,264,passingATT,5
2012,2140,264,passingCOMPLETIONS,2
2012,2140,264,passingINT,1
2012,2140,264,passingPCT,0
2012,2140,264,passingTD,0
2012,2140,264,passingYDS,23
2012,2140,264,passingYPA,4
2012,2140,264,rushingCAR,2
2012,2140,264,rushingLONG,0
2012,2140,264,rushingTD,0
2012,2140,264,rushingYDS,-7
2012,2140,264,rushingYPC,-3
2012,215,2390,passingATT,20
2012,215,2390,passingCOMPLETIONS,15
2012,215,2390,passingINT,0
2012,215,2390,passingPCT,0
2012,215,2390,passingTD,1
2012,215,2390,passingYDS,137
2012,215,2390,passingYPA,6
2012,215,2390,rushingCAR,1
2012,215,2390,rushingLONG,0
2012,215,2390,rushingTD,0
2012,215,2390,rushingYDS,-6
2012,215,2390,rushingYPC,-6
2012,2372,59,receivingLONG,23
2012,2372,59,receivingREC,2
2012,2372,59,receivingTD,0
2012,2372,59,receivingYDS,42
2012,2372,59,receivingYPR,21
2012,2648,2641,receivingLONG,14
2012,2648,2641,receivingREC,7
2012,2648,2641,receivingTD,0
2012,2648,2641,receivingYDS,58
2012,2648,2641,receivingYPR,8
2012,2710,2226,receivingLONG,15
2012,2710,2226,receivingREC,18
2012,2710,2226,receivingTD,0
2012,2710,2226,receivingYDS,117
2012,2710,2226,receivingYPR,6
2012,2710,2226,rushingCAR,14
2012,2710,2226,rushingLONG,31
2012,2710,2226,rushingTD,0
2012,2710,2226,rushingYDS,80
2012,2710,2226,rushingYPC,5
2012,2717,135,receivingLONG,16
2012,2717,135,receivingREC,6
2012,2717,135,receivingTD,0
2012,2717,135,receivingYDS,67
2012,2717,135,receivingYPR,11
2012,2717,135,rushingCAR,7
2012,2717,135,rushingLONG,12
2012,2717,135,rushingTD,0
2012,2717,135,rushingYDS,33
2012,2717,135,rushingYPC,4
2012,2750,326,receivingLONG,32
2012,2750,326,receivingREC,21
2012,2750,326,receivingTD,2
2012,2750,326,receivingYDS,226
2012,2750,326,receivingYPR,10
